User_ID,Name,Age,Country,Signup_Date,Email_Confirmed,Subscription_Type,Monthly_Spend,Churned
11352,Faythe,46,Canada,2020-01-21,False,Basic,93.29,No
11353,Faythe,30,Germany,2019-07-02,False,Enterprise,467.65,Yes
11354,Charlie,42,UK,2022-08-25,True,Enterprise,390.58,Yes
11355,Alice,39,USA,2021-07-10,True,Enterprise,195.76,No
11356,Faythe,50,UK,2022-04-17,False,Premium,94.08,No
11357,Grace,54,Canada,2023-10-08,False,Basic,383.75,Yes
11358,Bob,24,Australia,2021-10-11,False,Free,59.29,No
11359,David,40,Australia,2023-06-16,False,Free,43.69,No
11360,Eve,23,Germany,2022-06-04,True,Basic,339.93,No
11361,Alice,32,USA,2023-03-22,False,Enterprise,100.14,Yes
11362,Faythe,32,USA,2021-11-01,False,Free,321.54,No
11363,David,57,Australia,2022-06-27,True,Premium,177.66,Yes
11364,Eve,51,Germany,2022-12-12,False,Enterprise,47.93,No
11365,Charlie,31,UK,2022-11-01,False,Free,312.24,Yes
11366,Charlie,46,Canada,2019-07-17,True,Basic,323.2,Yes
11367,Bob,33,Australia,2023-07-21,False,Free,270.07,Yes
11368,Eve,46,Australia,2023-01-11,False,Premium,174.44,Yes
11369,Charlie,40,Canada,2019-02-06,True,Basic,456.93,Yes
11370,Charlie,27,Canada,2021-06-11,False,Free,340.12,Yes
11371,Grace,21,Australia,2020-02-25,False,Free,277.19,No
11372,Faythe,29,UK,2021-10-28,True,Free,240.52,Yes
11373,Bob,59,UK,2019-06-14,True,Enterprise,421.51,No
11374,David,51,USA,2019-04-30,True,Enterprise,480.63,No
11375,Charlie,21,UK,2021-01-13,False,Premium,278.62,Yes
11376,Grace,37,India,2023-10-27,True,Free,24.71,Yes
11377,Alice,45,Germany,2020-01-07,False,Premium,245.62,Yes
11378,Alice,45,UK,2019-08-21,False,Basic,322.76,No
11379,David,23,Canada,2022-12-24,True,Premium,408.77,No
11380,Eve,31,UK,2019-10-14,True,Enterprise,155.26,Yes
11381,Bob,52,USA,2021-01-07,True,Free,338.25,Yes
11382,Grace,18,Germany,2022-11-19,True,Enterprise,23.13,No
11383,Faythe,36,Germany,2022-12-14,False,Basic,175.72,No
11384,Grace,18,Canada,2020-03-27,False,Enterprise,149.48,No
11385,Alice,30,Germany,2020-10-18,False,Free,42.8,No
11386,Alice,25,India,2023-11-21,True,Enterprise,350.97,No
11387,David,35,Germany,2022-07-19,True,Free,184.23,Yes
11388,Eve,52,Australia,2022-08-02,False,Premium,108.94,No
11389,Eve,40,Canada,2021-11-28,True,Free,73.56,Yes
11390,David,43,Germany,2023-04-29,False,Premium,451.85,Yes
11391,Grace,58,UK,2023-03-01,True,Basic,69.39,No
11392,Alice,55,USA,2021-08-22,True,Basic,432.84,No
11393,Grace,37,Australia,2023-02-20,True,Enterprise,259.85,Yes
11394,Grace,19,Australia,2020-01-07,True,Basic,15.57,Yes
11395,Bob,43,UK,2020-07-02,False,Free,479.12,Yes
11396,Alice,53,Australia,2021-09-29,True,Enterprise,276.53,No
11397,Eve,42,India,2022-12-04,False,Enterprise,158.81,Yes
11398,Faythe,47,India,2022-07-03,True,Premium,134.11,Yes
11399,Grace,35,USA,2020-04-20,True,Free,158.61,Yes
11400,Alice,24,USA,2019-07-30,False,Free,107.43,No
11401,Grace,44,USA,2020-02-09,True,Premium,122.75,No
11402,Bob,28,USA,2020-08-26,False,Free,189.55,No
11403,Charlie,54,Germany,2023-04-04,True,Basic,260.32,No
11404,Alice,25,Australia,2020-09-03,True,Premium,362.85,No
11405,David,28,UK,2022-11-19,False,Basic,151.55,Yes
11406,Charlie,41,India,2023-08-10,True,Free,67.6,No
11407,Grace,47,Germany,2020-08-03,False,Enterprise,10.29,Yes
11408,David,47,USA,2022-02-27,True,Free,186.06,No
11409,David,32,Canada,2019-01-25,True,Basic,395.46,No
11410,David,52,Canada,2020-09-18,False,Enterprise,164.43,No
11411,Alice,56,UK,2022-01-18,False,Free,108.58,Yes
11412,Eve,41,India,2023-12-27,True,Free,455.81,No
11413,Grace,25,India,2022-07-20,False,Enterprise,331.15,No
11414,Charlie,59,UK,2019-12-07,True,Premium,487.83,No
11415,Bob,37,USA,2019-07-31,False,Premium,280.42,No
11416,Eve,58,USA,2021-07-02,False,Basic,270.44,No
11417,Grace,43,Australia,2023-07-05,True,Enterprise,485.98,Yes
11418,Alice,41,India,2022-10-03,False,Free,305.33,Yes
11419,David,39,India,2020-08-10,True,Basic,257.37,Yes
11420,Bob,22,India,2019-10-23,False,Enterprise,119.36,No
11421,Grace,32,USA,2022-11-14,True,Free,191.47,No
11422,Charlie,53,Canada,2022-01-16,True,Premium,281.04,Yes
11423,Grace,54,UK,2021-10-06,True,Premium,282.14,No
11424,Eve,46,UK,2020-03-02,False,Free,227.73,Yes
11425,Faythe,32,Germany,2021-08-23,True,Premium,344.72,No
11426,Eve,44,Germany,2021-07-01,True,Premium,78.46,No
11427,Grace,25,Canada,2022-04-08,True,Free,433.74,No
11428,Bob,46,India,2022-03-16,True,Premium,368.69,No
11429,Grace,36,Canada,2022-06-17,True,Free,412.04,No
11430,Grace,48,Germany,2019-02-24,True,Enterprise,17.68,Yes
11431,Alice,26,Australia,2023-06-16,True,Basic,391.09,Yes
11432,Charlie,27,Germany,2021-02-03,False,Enterprise,369.83,No
11433,Bob,54,UK,2023-08-20,True,Free,10.14,Yes
11434,Grace,27,Canada,2021-05-30,True,Basic,225.42,Yes
11435,David,50,USA,2023-11-22,True,Enterprise,152.36,Yes
11436,Charlie,42,Germany,2023-12-05,False,Free,127.83,No
11437,Eve,21,UK,2023-03-24,True,Free,78.52,No
11438,Bob,22,India,2021-04-16,False,Enterprise,126.67,Yes
11439,Eve,40,Canada,2022-08-15,True,Free,381.06,No
11440,Grace,56,Germany,2023-06-22,True,Free,453.91,Yes
11441,Eve,22,USA,2020-07-15,True,Enterprise,175.54,No
11442,Eve,25,Germany,2020-12-25,True,Free,142.7,Yes
11443,Alice,34,USA,2019-01-04,False,Enterprise,146.58,Yes
11444,Eve,18,Canada,2019-12-30,True,Basic,267.16,No
11445,David,29,Australia,2022-08-08,False,Premium,22.81,Yes
11446,David,52,USA,2022-11-13,False,Free,287.32,Yes
11447,Charlie,31,USA,2021-01-22,False,Basic,460.08,No
11448,Grace,35,UK,2021-10-19,False,Basic,246.23,No
11449,Faythe,27,Australia,2023-02-03,False,Free,199.24,No
11450,Eve,32,Canada,2023-04-04,True,Enterprise,19.86,No
11451,Eve,59,Germany,2020-03-01,False,Free,273.85,No
11452,Bob,50,Australia,2020-02-03,True,Enterprise,68.2,No
11453,Alice,36,India,2021-08-11,False,Free,230.79,No
11454,Faythe,51,Canada,2023-12-11,False,Basic,154.47,No
11455,Charlie,42,Australia,2019-10-31,False,Free,130.42,No
11456,Faythe,33,Canada,2021-04-19,False,Free,478.76,Yes
11457,Eve,25,India,2023-10-03,True,Premium,393.85,Yes
11458,Bob,52,Germany,2019-04-14,True,Basic,59.76,No
11459,Grace,38,UK,2022-09-16,True,Free,158.13,No
11460,Alice,36,Australia,2019-12-30,True,Basic,351.68,Yes
11461,Grace,28,Germany,2022-10-21,False,Enterprise,411.78,Yes
11462,Charlie,28,India,2022-01-10,True,Free,263.25,No
11463,Faythe,28,Germany,2020-07-20,True,Free,450.15,No
11464,Charlie,39,Canada,2021-03-10,True,Basic,180.79,No
11465,Eve,38,UK,2023-11-07,False,Basic,38.06,No
11466,Charlie,44,USA,2020-11-06,True,Basic,470.76,No
11467,Grace,35,Australia,2022-01-13,False,Basic,206.88,No
11468,Bob,59,Germany,2022-05-27,True,Premium,11.54,No
11469,Charlie,57,USA,2020-01-03,True,Basic,359.6,No
11470,David,55,UK,2020-12-25,True,Free,125.89,No
11471,Bob,47,USA,2020-12-15,True,Free,45.51,Yes
11472,Faythe,50,Germany,2021-04-04,False,Enterprise,422.03,Yes
11473,Alice,38,India,2022-06-19,False,Basic,121.29,No
11474,Alice,19,Australia,2022-03-31,False,Basic,271.69,No
11475,Eve,30,Canada,2022-04-17,True,Basic,306.13,Yes
11476,Eve,19,Canada,2019-04-02,True,Basic,472.51,Yes
11477,David,48,Australia,2023-03-04,False,Basic,198.24,No
11478,Faythe,27,USA,2023-08-01,True,Free,250.7,No
11479,Grace,40,Canada,2023-03-10,False,Premium,150.84,No
11480,Alice,39,Australia,2020-09-15,True,Enterprise,233.21,Yes
11481,Alice,46,Australia,2019-06-18,False,Basic,3.53,No
11482,Alice,50,Canada,2020-01-22,False,Basic,429.35,Yes
11483,Grace,48,India,2022-09-06,False,Basic,32.98,Yes
11484,Alice,31,USA,2019-04-11,True,Basic,123.04,Yes
11485,Charlie,27,India,2022-08-12,True,Premium,359.55,No
11486,Faythe,35,India,2021-10-05,True,Premium,320.77,No
11487,Bob,28,UK,2019-07-12,True,Free,375.88,No
11488,Bob,56,USA,2023-01-24,False,Enterprise,252.62,No
11489,David,20,India,2021-05-19,True,Basic,464.3,No
11490,Charlie,19,Germany,2020-12-19,False,Basic,472.5,Yes
11491,Alice,25,Canada,2022-08-02,True,Free,378.96,Yes
11492,Alice,48,USA,2022-05-24,False,Enterprise,160.85,No
11493,Eve,25,UK,2023-01-19,False,Enterprise,20.58,No
11494,Eve,19,India,2021-08-20,True,Free,274.67,Yes
11495,David,39,Germany,2021-09-01,True,Basic,4.53,Yes
11496,Alice,22,Canada,2019-08-16,False,Premium,404.7,Yes
11497,David,24,Canada,2019-12-27,False,Free,294.02,No
11498,Charlie,37,Germany,2019-02-12,True,Basic,309.46,Yes
11499,Bob,45,USA,2019-06-30,False,Basic,30.21,No
11500,Alice,30,Canada,2020-05-25,False,Basic,292.93,Yes
11501,Faythe,19,Canada,2020-04-06,False,Free,89.87,Yes
11502,Grace,49,Canada,2019-10-13,True,Free,201.31,Yes
11503,Charlie,43,Australia,2022-08-13,True,Free,159.59,No
11504,Alice,20,India,2023-04-29,True,Basic,123.15,Yes
11505,Grace,58,India,2021-11-26,False,Free,223.54,No
11506,Faythe,59,Canada,2023-11-20,False,Basic,380.97,Yes
11507,Eve,30,UK,2022-01-11,True,Premium,116.61,No
11508,David,38,Australia,2021-07-21,True,Premium,255.24,Yes
11509,Eve,54,Canada,2019-09-14,True,Premium,178.33,No
11510,Bob,40,USA,2022-05-25,False,Enterprise,327.09,Yes
11511,Eve,24,Australia,2020-06-05,True,Enterprise,283.53,No
11512,Alice,34,UK,2021-01-19,True,Free,325.03,No
11513,Faythe,45,USA,2021-11-15,False,Enterprise,491.14,Yes
11514,Eve,47,Germany,2022-06-28,False,Basic,253.49,Yes
11515,Alice,22,Germany,2022-05-23,False,Enterprise,51.39,No
11516,Bob,41,India,2020-10-18,True,Free,22.41,Yes
11517,Grace,24,Australia,2019-11-16,False,Premium,25.19,No
11518,Faythe,51,India,2021-01-03,True,Basic,176.09,Yes
11519,Eve,59,India,2020-02-15,False,Premium,362.31,No
11520,David,50,Australia,2020-04-03,False,Basic,420.05,No
11521,David,44,Germany,2022-09-09,True,Free,297.02,Yes
11522,Faythe,31,Australia,2023-04-03,True,Basic,239.99,Yes
11523,David,36,USA,2019-12-05,True,Enterprise,423.32,No
11524,Eve,55,UK,2019-08-16,False,Premium,28.36,Yes
11525,Eve,29,India,2022-06-13,False,Basic,161.79,No
11526,Faythe,20,Germany,2020-01-01,False,Enterprise,28.68,No
11527,Eve,24,India,2020-03-09,True,Basic,465.55,No
11528,Grace,52,Canada,2021-05-07,True,Enterprise,44.6,Yes
11529,Alice,42,UK,2020-03-24,False,Enterprise,479.78,No
11530,Bob,32,USA,2020-05-21,False,Enterprise,365.41,Yes
11531,Grace,36,India,2022-07-23,False,Premium,247.27,Yes
11532,Grace,36,Canada,2023-07-15,False,Premium,156.3,Yes
11533,David,40,Canada,2019-03-03,True,Premium,268.54,Yes
11534,Alice,28,UK,2022-09-16,True,Enterprise,321.35,No
11535,Faythe,38,Germany,2019-07-06,False,Premium,240.65,Yes
11536,David,51,Germany,2023-04-10,True,Basic,458.75,No
11537,Alice,56,India,2021-06-10,True,Enterprise,69.65,No
11538,Eve,24,India,2023-03-09,False,Basic,64.2,No
11539,Faythe,59,Germany,2021-04-30,False,Premium,389.76,No
11540,Faythe,44,USA,2020-08-30,False,Basic,280.36,Yes
11541,David,40,USA,2022-09-06,True,Premium,203.04,Yes
11542,Eve,55,Canada,2022-05-01,True,Basic,410.23,Yes
11543,David,37,UK,2019-09-11,True,Free,469.53,No
11544,Charlie,44,USA,2020-08-01,True,Basic,262.36,No
11545,Alice,25,India,2019-11-10,False,Enterprise,284.31,Yes
11546,Charlie,54,USA,2021-10-02,False,Premium,27.5,No
11547,Alice,20,UK,2023-04-25,False,Enterprise,249.22,No
11548,Bob,19,India,2022-06-01,False,Free,9.86,Yes
11549,Grace,39,UK,2020-03-06,False,Free,202.95,Yes
11550,Faythe,23,Germany,2022-10-11,False,Enterprise,483.18,Yes
11551,David,56,UK,2022-12-21,False,Premium,381.28,No
11552,Bob,57,UK,2022-11-16,True,Premium,367.21,No
11553,Bob,53,UK,2019-08-10,False,Basic,392.43,Yes
11554,Faythe,41,India,2022-01-31,True,Basic,424.84,Yes
11555,Faythe,29,UK,2019-11-14,True,Free,21.35,Yes
11556,Alice,34,UK,2021-01-29,False,Enterprise,439.75,Yes
11557,Charlie,39,Australia,2023-08-25,True,Basic,387.31,Yes
11558,Eve,36,Australia,2023-12-05,True,Basic,341.96,Yes
11559,Alice,26,Canada,2023-04-10,True,Basic,202.87,Yes
11560,Eve,29,India,2023-08-17,True,Free,150.27,No
11561,Bob,49,Australia,2022-05-27,False,Basic,95.97,Yes
11562,Eve,48,UK,2023-01-01,True,Basic,170.8,No
11563,Charlie,34,USA,2021-02-04,False,Premium,439.14,Yes
11564,Alice,40,UK,2020-12-27,True,Free,28.23,Yes
11565,Faythe,27,USA,2022-04-07,True,Premium,363.09,No
11566,Charlie,47,Germany,2023-06-04,False,Free,42.58,No
11567,Grace,36,Germany,2019-03-13,False,Premium,58.41,Yes
11568,Charlie,43,India,2023-05-18,True,Premium,99.87,Yes
11569,Grace,43,India,2021-09-16,False,Premium,336.93,Yes
11570,Alice,28,Germany,2020-03-31,False,Premium,425.71,No
11571,Faythe,37,India,2022-01-03,False,Basic,70.89,Yes
11572,Charlie,21,USA,2022-07-10,False,Enterprise,116.94,No
11573,Grace,29,USA,2023-02-01,False,Basic,317.33,No
11574,Faythe,42,Canada,2020-09-01,True,Basic,228.08,Yes
11575,David,27,India,2020-08-19,False,Premium,316.74,Yes
11576,David,39,India,2021-04-16,True,Free,79.16,No
11577,David,24,Canada,2021-07-27,True,Free,229.8,Yes
11578,Eve,41,UK,2021-06-08,True,Enterprise,170.23,No
11579,Charlie,19,USA,2021-02-23,False,Premium,218.36,No
11580,Alice,49,UK,2023-08-12,True,Premium,148.18,Yes
11581,Alice,38,Australia,2020-06-01,False,Enterprise,71.62,Yes
11582,Eve,24,Canada,2023-07-03,False,Basic,333.39,Yes
11583,Alice,25,Australia,2022-05-07,False,Premium,334.51,No
11584,Grace,55,Australia,2021-04-22,True,Enterprise,132.19,No
11585,David,38,India,2022-09-23,False,Basic,288.58,Yes
11586,Charlie,25,UK,2019-02-07,True,Basic,480.85,No
11587,Alice,42,India,2019-11-15,False,Premium,268.56,No
11588,Alice,45,Canada,2020-10-01,True,Free,157.0,Yes
11589,Bob,45,Germany,2019-05-20,True,Enterprise,154.28,Yes
11590,Bob,48,India,2022-06-25,False,Free,415.62,Yes
11591,Bob,53,Australia,2021-07-06,False,Enterprise,244.24,No
11592,Charlie,42,Australia,2023-11-30,False,Premium,131.64,No
11593,David,58,UK,2023-08-10,True,Basic,315.44,No
11594,Faythe,54,UK,2020-03-02,False,Basic,432.38,Yes
11595,David,55,Canada,2021-05-04,True,Free,363.73,No
11596,David,29,UK,2022-05-03,True,Basic,43.17,No
11597,Charlie,54,USA,2019-08-03,True,Free,170.83,No
11598,Grace,54,India,2023-11-12,False,Premium,406.36,No
11599,Grace,48,Australia,2020-10-06,False,Enterprise,209.13,No
11600,Charlie,35,USA,2020-06-24,False,Premium,499.31,No
11601,Bob,43,Canada,2023-06-22,False,Basic,170.97,Yes
11602,Alice,23,Australia,2021-05-25,True,Premium,453.75,Yes
11603,Eve,26,USA,2020-01-24,True,Premium,229.72,No
11604,Eve,28,USA,2022-12-23,False,Basic,468.0,Yes
11605,Faythe,48,Australia,2023-09-14,False,Basic,210.65,Yes
11606,Alice,19,India,2019-06-01,True,Free,234.23,No
11607,Faythe,46,India,2022-01-31,False,Enterprise,270.4,Yes
11608,Bob,59,Germany,2022-11-29,True,Premium,19.9,Yes
11609,Faythe,22,USA,2022-08-04,True,Premium,42.03,No
11610,Alice,40,India,2021-01-16,False,Basic,427.29,Yes
11611,Alice,53,USA,2019-05-13,True,Enterprise,132.58,Yes
11612,Eve,24,USA,2023-01-09,True,Premium,313.63,No
11613,Grace,30,Canada,2022-11-26,True,Free,130.0,No
11614,Bob,59,Canada,2021-01-11,False,Free,176.04,Yes
11615,Charlie,27,Australia,2021-11-24,True,Basic,302.16,No
11616,Faythe,53,USA,2020-08-14,False,Premium,169.31,Yes
11617,Eve,33,Canada,2021-05-16,True,Free,362.91,No
11618,Faythe,32,Australia,2021-01-23,False,Premium,258.27,Yes
11619,Faythe,36,India,2019-12-10,True,Basic,378.37,No
11620,Charlie,38,USA,2020-04-28,True,Basic,106.97,Yes
11621,Bob,52,Canada,2023-07-27,True,Enterprise,322.48,Yes
11622,Alice,32,India,2023-03-25,True,Premium,156.67,No
11623,David,31,USA,2020-01-23,False,Free,176.57,No
11624,Faythe,46,Australia,2023-11-24,True,Basic,93.3,No
11625,David,22,USA,2020-06-28,True,Premium,64.26,No
11626,Bob,35,Canada,2021-05-08,False,Premium,440.68,Yes
11627,David,18,India,2021-07-06,True,Free,473.14,Yes
11628,Faythe,44,USA,2020-11-29,True,Basic,196.78,Yes
11629,Charlie,44,USA,2021-10-31,False,Enterprise,381.76,Yes
11630,David,42,Australia,2020-08-03,True,Premium,401.75,No
11631,Bob,58,Germany,2022-03-07,False,Basic,70.93,No
11632,Bob,38,USA,2019-05-11,True,Enterprise,469.54,No
11633,Grace,31,Germany,2022-11-23,False,Basic,404.11,No
11634,Grace,37,Germany,2022-06-28,True,Basic,394.81,Yes
11635,Charlie,45,India,2023-07-17,False,Premium,462.25,Yes
11636,David,38,UK,2020-01-01,False,Premium,176.44,Yes
11637,David,40,Australia,2020-02-25,False,Free,443.34,No
11638,Grace,28,Germany,2020-02-28,True,Free,499.0,No
11639,Alice,19,India,2023-12-14,True,Basic,115.67,No
11640,Eve,37,Australia,2023-11-14,False,Premium,60.72,Yes
11641,Bob,41,Canada,2019-06-11,True,Basic,54.4,Yes
11642,Alice,42,Germany,2019-04-05,False,Premium,188.74,Yes
11643,Bob,54,UK,2022-03-31,False,Enterprise,404.38,No
11644,Alice,39,Canada,2021-04-14,True,Premium,375.41,No
11645,Grace,41,Australia,2023-12-25,False,Basic,98.66,No
11646,Grace,32,Germany,2022-10-16,True,Free,267.36,No
11647,Eve,29,Germany,2022-06-06,False,Premium,180.77,No
11648,Alice,48,UK,2022-02-13,True,Basic,415.92,Yes
11649,Bob,48,USA,2019-08-09,False,Enterprise,402.09,No
11650,David,47,UK,2020-04-07,False,Free,405.07,Yes
11651,Bob,58,India,2021-07-19,True,Free,262.63,No
11652,Faythe,37,India,2020-11-11,True,Enterprise,403.73,Yes
11653,Grace,25,UK,2022-08-31,True,Premium,366.68,Yes
11654,Charlie,47,UK,2022-09-15,False,Enterprise,262.38,No
11655,Charlie,52,UK,2020-10-18,False,Basic,386.38,Yes
11656,Grace,38,UK,2019-10-13,True,Enterprise,188.43,Yes
11657,Faythe,57,UK,2022-04-20,True,Free,389.9,Yes
11658,Charlie,45,Germany,2021-03-30,True,Premium,311.69,Yes
11659,Grace,56,Australia,2020-03-31,True,Basic,430.94,No
11660,Charlie,34,Australia,2021-07-07,True,Premium,446.17,Yes
11661,Grace,29,Canada,2019-10-02,True,Enterprise,194.37,Yes
11662,Eve,35,India,2019-02-06,True,Enterprise,143.93,No
11663,David,45,India,2020-03-18,True,Basic,140.04,No
11664,David,20,Australia,2021-05-24,True,Enterprise,163.06,Yes
11665,Bob,32,Australia,2021-11-25,True,Premium,25.35,Yes
11666,Faythe,33,Canada,2019-03-09,False,Enterprise,465.62,No
11667,Grace,39,UK,2022-12-04,True,Premium,61.99,Yes
11668,Alice,48,Australia,2019-12-26,False,Enterprise,438.98,No
11669,Bob,48,Australia,2022-02-18,False,Basic,243.78,Yes
11670,Bob,18,Canada,2023-08-18,False,Premium,450.18,Yes
11671,Grace,28,UK,2020-12-17,False,Basic,466.3,No
11672,Grace,23,India,2021-08-05,False,Free,410.6,No
11673,Bob,40,Australia,2023-04-29,False,Free,203.48,Yes
11674,Bob,26,USA,2020-04-26,False,Enterprise,206.23,No
11675,David,33,India,2019-10-16,True,Premium,483.21,Yes
11676,Alice,55,India,2019-03-31,True,Enterprise,168.38,Yes
11677,Bob,36,USA,2019-07-31,False,Basic,205.58,No
11678,David,30,Canada,2020-07-28,False,Enterprise,145.43,No
11679,Bob,49,Germany,2021-12-31,False,Free,256.86,No
11680,Charlie,53,UK,2021-04-27,False,Basic,305.22,Yes
11681,Bob,26,UK,2019-10-17,False,Free,331.52,No
11682,Grace,54,India,2020-01-02,True,Basic,79.24,No
11683,Faythe,48,USA,2019-01-27,False,Basic,173.29,Yes
11684,Faythe,48,India,2020-02-24,False,Free,497.98,Yes
11685,Bob,36,India,2021-06-18,True,Enterprise,35.79,No
11686,Eve,19,Australia,2022-10-17,False,Free,186.11,No
11687,Charlie,49,Canada,2023-05-08,False,Premium,105.91,Yes
11688,Alice,51,UK,2023-11-13,False,Basic,140.84,No
11689,Bob,18,Germany,2023-01-18,True,Premium,233.62,Yes
11690,Alice,38,USA,2021-03-15,False,Free,493.29,Yes
11691,Charlie,20,Germany,2020-09-03,True,Free,406.19,Yes
11692,Bob,44,USA,2020-04-16,True,Enterprise,120.35,No
11693,Eve,24,UK,2023-06-03,True,Basic,68.72,No
11694,David,50,Canada,2020-01-04,False,Enterprise,303.1,Yes
11695,Eve,26,Germany,2022-09-11,False,Basic,438.16,Yes
11696,Grace,47,USA,2020-02-14,False,Free,100.13,Yes
11697,Eve,35,India,2023-06-14,False,Premium,97.59,Yes
11698,David,43,UK,2023-03-07,True,Basic,342.05,Yes
11699,Grace,37,Canada,2021-11-14,True,Basic,148.6,No
11700,David,55,Australia,2019-06-10,False,Premium,20.74,Yes
11701,Faythe,58,India,2022-05-03,False,Free,151.23,No
11702,David,48,Canada,2023-10-03,False,Free,105.34,No
11703,Bob,25,USA,2022-12-15,True,Free,163.82,No
11704,Alice,40,India,2020-11-08,False,Enterprise,407.24,Yes
11705,Faythe,42,Australia,2023-10-24,True,Free,336.66,No
11706,Faythe,18,Australia,2023-12-24,False,Premium,139.87,No
11707,Alice,35,Canada,2019-01-13,False,Enterprise,204.33,Yes
11708,Faythe,36,UK,2022-12-01,True,Free,106.96,Yes
11709,David,59,Germany,2022-10-10,True,Basic,276.81,No
11710,Eve,23,Australia,2022-06-23,True,Basic,113.13,Yes
11711,Charlie,34,Australia,2019-03-29,True,Basic,463.63,Yes
11712,David,25,Germany,2020-03-14,True,Premium,134.9,No
11713,Grace,59,India,2020-02-25,False,Premium,356.01,Yes
11714,Grace,26,UK,2023-08-03,False,Basic,196.98,Yes
11715,Eve,54,UK,2022-07-03,True,Enterprise,446.79,Yes
11716,Eve,44,Canada,2022-07-23,False,Free,157.72,Yes
11717,Faythe,53,India,2023-08-09,True,Free,7.96,Yes
11718,Bob,23,UK,2021-10-27,True,Free,53.05,No
11719,Bob,23,Canada,2020-05-14,False,Free,33.93,Yes
11720,Faythe,21,UK,2019-09-03,False,Basic,155.0,Yes
11721,Faythe,39,India,2019-12-12,True,Free,336.2,No
11722,Alice,57,UK,2022-05-12,True,Premium,258.06,No
11723,Alice,44,UK,2023-02-14,False,Free,124.51,Yes
11724,Charlie,54,UK,2023-11-11,False,Enterprise,499.38,No
11725,Charlie,19,Germany,2020-04-24,False,Free,32.85,No
11726,Charlie,26,USA,2022-01-22,True,Enterprise,311.61,No
11727,Charlie,28,India,2021-06-16,True,Basic,400.82,Yes
11728,Eve,37,Germany,2022-08-26,True,Enterprise,479.01,No
11729,Eve,56,USA,2020-06-03,True,Free,177.21,Yes
11730,Alice,31,Australia,2020-03-05,True,Enterprise,285.09,Yes
11731,Bob,43,UK,2019-06-19,True,Basic,125.84,Yes
11732,Faythe,55,UK,2019-04-29,False,Basic,16.82,Yes
11733,Grace,47,Germany,2021-01-27,False,Free,258.85,Yes
11734,Bob,53,Canada,2023-07-22,False,Basic,295.33,No
11735,David,55,India,2023-10-24,False,Enterprise,137.63,No
11736,Eve,52,USA,2019-03-04,True,Premium,116.17,Yes
11737,Charlie,23,UK,2022-02-14,False,Basic,140.47,Yes
11738,Charlie,20,India,2019-04-19,True,Enterprise,262.17,No
11739,David,18,UK,2021-01-15,True,Basic,340.24,Yes
11740,Bob,35,UK,2023-02-25,False,Free,360.33,No
11741,Charlie,40,UK,2020-12-17,False,Free,138.54,Yes
11742,Bob,49,India,2023-06-12,True,Basic,428.13,No
11743,Faythe,46,Germany,2020-02-21,False,Premium,242.63,Yes
11744,David,40,India,2022-09-10,True,Premium,274.07,Yes
11745,Grace,53,India,2021-06-10,False,Enterprise,114.16,Yes
11746,Bob,23,Australia,2022-06-17,False,Enterprise,191.59,No
11747,Faythe,34,Canada,2020-12-10,True,Basic,25.82,Yes
11748,Bob,35,Canada,2023-03-20,False,Enterprise,288.63,Yes
11749,Bob,48,Germany,2020-09-09,True,Basic,374.44,Yes
11750,Charlie,23,Canada,2023-07-01,True,Basic,271.76,No
11751,Alice,51,Germany,2019-09-09,False,Basic,163.27,Yes
11752,Eve,44,UK,2022-04-24,True,Free,417.37,Yes
11753,Bob,53,UK,2021-01-07,False,Basic,28.82,No
11754,Bob,59,India,2022-12-07,False,Basic,124.37,Yes
11755,Bob,42,UK,2020-05-18,False,Premium,25.02,Yes
11756,Alice,27,Canada,2023-04-06,False,Enterprise,196.5,No
11757,Faythe,56,USA,2019-06-03,True,Basic,125.18,No
11758,Grace,56,India,2019-08-12,True,Basic,341.29,No
11759,Grace,29,Germany,2020-08-20,False,Basic,39.28,Yes
11760,David,28,UK,2023-04-26,False,Basic,16.84,Yes
11761,Charlie,20,India,2021-04-25,True,Basic,276.46,No
11762,Alice,39,India,2022-12-12,True,Premium,373.31,Yes
11763,Faythe,21,India,2023-02-17,False,Free,234.18,No
11764,Bob,25,UK,2020-11-14,False,Free,140.63,No
11765,Faythe,31,Germany,2023-08-23,False,Premium,249.28,Yes
11766,Alice,37,India,2019-06-09,False,Basic,169.15,Yes
11767,Alice,41,India,2021-12-10,True,Premium,148.12,Yes
11768,Alice,31,India,2023-07-12,False,Basic,223.58,No
11769,David,45,Australia,2022-07-27,False,Enterprise,307.02,No
11770,Eve,33,UK,2019-06-21,False,Free,289.33,No
11771,Charlie,49,Australia,2021-09-07,True,Free,54.11,No
11772,David,29,Canada,2019-11-28,False,Enterprise,109.13,Yes
11773,David,33,Germany,2023-06-08,True,Enterprise,3.52,No
11774,Eve,36,India,2022-08-09,False,Free,219.08,No
11775,David,22,Australia,2019-03-07,False,Enterprise,385.06,No
11776,Alice,29,India,2022-07-17,True,Enterprise,207.13,Yes
11777,Alice,46,Australia,2022-09-29,False,Basic,499.67,Yes
11778,Faythe,22,India,2019-09-28,False,Enterprise,375.17,No
11779,Bob,59,UK,2021-12-20,True,Basic,187.46,No
11780,David,34,Canada,2020-11-19,True,Enterprise,486.6,Yes
11781,Bob,25,India,2020-09-20,True,Premium,320.34,Yes
